LAD19CD,2020,2025,2030,2035,2040,2045,2050
E06000001,0.0064135972885654,0.0052024180705959,0.0034922041296155,0.0017254100923896,0.0007365515539283,0.0003263471223134,5.340458598764528e-05
E06000002,0.0066142400982009,0.0053691733687227,0.0036041971832346,0.0017807789035339,0.0007599831974225,0.0003366977000505,5.508253698178551e-05
E06000003,0.0040260070288872,0.0032752417244811,0.0021984058462541,0.0010858496080652,0.0004632970708782,0.0002051710024056,3.3572254269167295e-05
E06000004,0.0061999943629198,0.0050390141445579,0.0033822536252968,0.0016705220182855,0.0007124312566451,0.0003154353438855,5.159281041860344e-05
E06000005,0.0059012434530999,0.0048046784248419,0.0032246106950922,0.0015922210411679,0.0006790962845166,0.0003007192999784,4.9190774028636245e-05
E06000006,0.0047561868783312,0.0039876109052731,0.0026730235164424,0.001314274516818,0.0005565399102826,0.0002452512804765,3.997998192123228e-05
E06000007,0.0040088941502793,0.0033655265169884,0.002256008312933,0.0011092304310888,0.0004697100652163,0.0002069868652452,3.3742101642058936e-05
E06000008,0.0059128021060404,0.0048120365593432,0.0032295392370294,0.0015945555297161,0.0006799074520648,0.0003010075368615,4.923206956510527e-05
E06000009,0.0067658635629586,0.0054370548269657,0.0036493806710336,0.0018025471406136,0.0007689877970171,0.0003406485599676,5.571368074784777e-05
E06000010,0.0053161433878365,0.0043192981452246,0.00289858220917,0.001430771462088,0.000609947455166,0.0002700309917454,4.4159141531340747e-05
E06000011,0.0036432805564256,0.002975456198831,0.0019972007531682,0.0009865650644007,0.0004210712329373,0.0001864658153923,3.0523462078761355e-05
E06000012,0.003916221080777,0.0039304631319682,0.0026382074554074,0.0013031112035119,0.0005559198488512,0.0002461950043062,4.0275929837413815e-05
E06000013,0.0038144800348029,0.0039206377734625,0.0026317251347234,0.0013001202575688,0.0005550382469433,0.0002458404416407,4.024835898714053e-05
E06000014,0.0050407951929491,0.0040917761289607,0.0027465964638982,0.0013567510523594,0.0005788238945593,0.0002563264969229,4.193636468138805e-05
E06000015,0.0053770976744409,0.0038172549705478,0.0025792274409624,0.0012893654014389,0.0005597066983227,0.0002459990630822,4.245446884719708e-05
E06000016,0.0094883933251632,0.0079703343411044,0.0053869622697623,0.0026737634130636,0.0011278922621005,0.0004796852459066,8.163237001060543e-05
E06000017,0.0051571704767083,0.003501318000267,0.0023666816618974,0.0011746536480062,0.0004953835957557,0.0002105387856664,3.582975023389052e-05
E06000018,0.0133524599714539,0.0094519056801844,0.0063877851588725,0.0031951573405973,0.0013870151474657,0.0006096328918869,0.0001052324705066
E06000019,0.0051552544623185,0.0036423094557997,0.0024620668721951,0.0012326495042453,0.0005357961990365,0.0002356974435487,4.073576699692216e-05
E06000020,0.0053551411522544,0.0039471201602131,0.0026667730497964,0.0013220195216639,0.000554164992172,0.0002349520217982,3.973213737293938e-05
E06000021,0.0058453572944653,0.0042876881820954,0.0028964753349017,0.0014355288676745,0.0006017042704607,0.0002552151518314,4.314670054193368e-05
E06000022,0.0067911724476816,0.0056573019325044,0.0038238026237508,0.0019134002849783,0.000830871548041,0.0003652554430188,6.30734692006317e-05
E06000023,0.0074221519690524,0.0063175548746251,0.0042673350155929,0.0021319410364817,0.0009259427584294,0.0004072005980662,7.027018972355282e-05
E06000024,0.0057561835367637,0.004350954519729,0.0029410187606475,0.0014719798166668,0.000639458679127,0.0002811962993733,4.857469292016943e-05
E06000025,0.0053592529119441,0.0042767198988135,0.0028919289765654,0.0014519771060491,0.0006391961506517,0.0002842124252357,4.945205059901836e-05
E06000026,0.0048839415388153,0.0039793275336274,0.0026885823471799,0.0013438534177285,0.0005833457755813,0.0002563917390559,4.4245071115069184e-05
E06000027,0.0070385609799184,0.0056640668528812,0.00382808840451,0.0019151753208335,0.0008315615533242,0.0003655748505324,6.311505795483671e-05
E06000030,0.0072153047726026,0.0054651230309211,0.0036939674031837,0.0018483283911846,0.0008024149348391,0.0003526554063888,6.08899323503392e-05
E06000031,0.0064257384976298,0.0048460343606288,0.0032750971584465,0.0016382562236304,0.0007113371345805,0.0003126738337791,5.3984912020533446e-05
E06000032,0.0076105961308264,0.0059518298111527,0.0040334976121719,0.0020358570434373,0.0008930067924955,0.000395941054234,6.896008965688457e-05
E06000033,0.0062992386147967,0.0053307613776963,0.0036007646195939,0.001798727394909,0.0007808235557024,0.0003432460595549,5.921470865942595e-05
E06000034,0.0041696302324995,0.0030937442007643,0.0020911661864856,0.0010465286104158,0.0004545353745602,0.0001998387385973,3.4515841740412354e-05
E06000035,0.0056755144441797,0.0044445969267072,0.003003510308733,0.0015021904991246,0.0006525032202971,0.0002869469112226,4.954621575804227e-05
E06000036,0.006221776420102,0.0047806623692547,0.0032226460041032,0.001600869208263,0.0006912588470872,0.0003029579186995,5.2010820629366406e-05
E06000037,0.0078450522840275,0.0057511034197017,0.0038873763670173,0.0019457486776734,0.0008452845077678,0.0003716802330019,6.421046734771916e-05
E06000038,0.0089101772140425,0.0073576992443996,0.0049729088716394,0.0024879712820961,0.0010799968149555,0.0004746481158217,8.194095588713994e-05
E06000039,0.0049508555918941,0.0041531931877423,0.0028012908671344,0.0013929757352334,0.0006014217444971,0.0002632897950859,4.527961252820945e-05
E06000040,0.0048747908075912,0.0034873766518017,0.0023508941979257,0.0011678362153652,0.0005042989493793,0.0002210383630543,3.7946042452538405e-05
E06000041,0.0054122532023336,0.0038965047992837,0.0026339732848998,0.0013184627689056,0.0005728550589572,0.0002519233089038,4.352586601551336e-05
E06000042,0.0090208636318434,0.0068303254316236,0.0046157654618927,0.0022897354790671,0.0009641489446047,0.0004093898514832,6.958366795015064e-05
E06000043,0.008909831098545,0.0077794480937271,0.0052518248303268,0.0026199019675644,0.001137387497342,0.0005001317066291,8.622997062734752e-05
E06000044,0.0077398526002367,0.0066431924101273,0.0044888524874078,0.0022444019997418,0.0009743151577802,0.0004282836991615,7.39147853268343e-05
E06000045,0.008412757728476,0.0072511315335216,0.0048994584457,0.0024496153743852,0.0010634992694216,0.0004675338845371,8.068972068653089e-05
E06000046,0.0059369127577424,0.0042575172220739,0.0028781891662565,0.0014412129283638,0.0006266470956174,0.0002757425620256,4.766752258572061e-05
E06000047,0.0042981345977437,0.0035058285712077,0.0023533583036125,0.0011626663597296,0.0004963014996166,0.0002198116679744,3.5982771508454584e-05
E06000049,0.0042253790133688,0.0034444125056712,0.0023119730573814,0.0011420168063378,0.0004872151518701,0.0002157419083909,3.52987066171943e-05
