CODE_x,2020,2025,2030,2035,2040,2045,2050
E06000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000013,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000016,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000018,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000019,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000020,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000022,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000050,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000051,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000052,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000055,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000056,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000057,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E06000059,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000010,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000012,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000026,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000027,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000030,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000034,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000039,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000040,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000041,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000042,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000043,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000046,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000047,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000061,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000062,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000063,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000066,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000067,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000069,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000070,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000073,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000074,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000075,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000076,0.0,0.0,0.0,0.0,0.0,0.0,0.0
E07000077,0.0,0.0,0.0,0.0,0.0,0.0,0.0
