GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,,4166.052118,4828.493991,5418.55118,6019.111826,6622.663671,7262.725235,7935.377976,8680.6802,9506.361165,10441.6814,11005.74633,12258.55582,13554.54975,14915.10684,14330.74503,13681.29856,12927.47107,11859.81302,10973.8792,9964.050054,8846.098018,7583.133826,6191.693214,4658.157205,3213.822066,1634.507055,9.6E-13,,,
ABNE_P,,84.48897823,100.524202,117.0845242,135.0911434,154.2092862,175.2745261,198.7024421,224.6918917,253.2631211,285.0086735,310.7421571,346.0241204,382.7106239,421.1613426,404.5132284,386.3027001,364.9513904,334.8725035,309.7973701,281.2896999,249.7363548,214.0866517,174.8250152,131.4941861,90.73699921,46.1505097,2.71E-14,,,
ABTH_1,,595.7715451,776.9798819,1006.022393,1275.351981,1584.18783,1940.512356,2341.457323,2793.627461,3292.135046,3834.923868,4369.73785,4867.161928,5381.582655,5921.7668,5689.767049,5431.956974,5132.675433,4708.731538,4356.9652,3956.021798,3512.193492,3010.755914,2458.323118,1849.445418,1275.991946,648.9517068,3.81E-13,,,
ACTL_2,,44.10821658,86.0842614,150.7526063,230.7997839,326.7569741,439.8898475,569.6365857,716.6356992,878.2833827,1052.621565,1241.317,1382.804544,1528.856452,1682.224903,1616.332912,1543.211994,1458.079751,1337.714549,1237.799865,1123.864639,997.7590233,855.2963493,698.3613431,525.4060523,362.4848166,184.3541716,1.08E-13,,,
ACTL_C,,390.7615243,420.9798074,423.1123151,411.6845352,385.9399974,348.2776761,299.0849907,241.2777834,178.1693208,114.8933036,,,,,,,,,,,,,,,,,,,,
ALNE_P,,41.00200414,57.75976249,80.40139003,108.0729147,139.6219213,177.1673396,219.3289932,266.9389744,319.5055609,376.6092572,435.0862093,484.6921563,535.8345943,589.6631176,566.6625202,540.8770816,511.0700113,468.9201418,433.8205393,393.9578341,349.723172,299.8208104,244.7818418,184.1657148,127.0503261,64.62251678,3.79E-14,,,
ALST_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALVE1,,2640.28057,3032.942913,3362.28563,3685.469566,3998.605114,4321.671686,4653.006148,5017.388718,5421.886591,5887.300376,6103.004279,6797.748278,7516.381044,8270.92359,7946.878936,7586.670551,7168.671588,6576.619785,6085.299281,5525.38233,4905.417843,4205.064253,3433.472109,2583.086966,1782.155258,906.3912892,5.32E-13,,,
AMEM_1,,1053.627258,1343.46986,1696.46933,2106.963901,2574.044735,3109.135385,3708.99766,4384.934243,5130.648278,5943.831022,6727.084009,7492.811041,8284.979962,9116.597691,8759.345397,8362.474042,7901.680828,7249.02799,6707.586401,6090.32167,5406.999701,4635.061687,3784.552567,2847.216722,1964.370345,999.0582078,5.87E-13,,,
ARBR_P,,68.33667357,100.524202,145.2250108,199.6601306,263.4061322,338.4350462,423.188073,519.4826466,625.3057894,740.1327168,859.554805,957.3262224,1058.5613,1164.80343,1119.252296,1068.562039,1009.599133,926.2011216,857.0452617,778.1713971,690.8779285,592.2345432,483.5737701,363.7994626,250.9973449,127.6516016,7.49E-14,,,
ARDK_P,,2.484969948,4.443058653,8.542647691,12.82221022,17.92161975,24.22801225,31.62737832,39.43061052,48.53971881,58.1009417,68.66056774,76.43967813,84.40685789,92.9087135,89.28374697,85.14916363,80.53782259,73.8790884,68.35170459,62.04360093,55.10150241,47.20630016,38.57683154,29.00458943,20.00938421,10.17435789,5.98E-15,,,
ARMO_P,,62.74549119,88.30579072,123.1146285,165.3149246,214.2258733,271.4294498,336.2127826,409.3272902,490.25116,577.6071096,667.7299199,743.7257698,822.4207024,904.8824602,869.5392591,830.0377782,784.323338,719.5566754,665.7994503,604.5254417,536.7123614,460.0679581,375.6659238,282.6268963,194.975701,99.17048146,5.82E-14,,,
AXMI1,,803.2665357,1034.121901,1319.085305,1652.233374,2032.228324,2469.364436,2959.91008,3512.766691,4122.735293,4787.569939,5434.094624,6052.73057,6692.570111,7364.365421,7075.776039,6755.166981,6382.967602,5855.780829,5418.370768,4919.714981,4367.782729,3744.167144,3057.135673,2299.956517,1586.832172,807.0437598,4.74E-13,,,
AYRR,,229.2384777,296.0187827,378.8915505,475.7955863,586.8288514,714.3477988,857.3769732,1018.624105,1196.646833,1390.758578,1579.900899,1759.835181,1945.727028,2140.996586,2057.122549,1964.027422,1855.706486,1702.474053,1575.302691,1430.352414,1269.839169,1088.564015,888.831655,668.6833528,461.3506282,234.6358011,1.38E-13,,,
BAGA,,204.3887782,273.2481072,363.3137812,470.3003534,594.3309248,737.4401229,899.3176271,1081.838259,1283.161743,1501.987858,1721.705027,1917.666967,2120.30027,2333.144467,2241.788232,2140.188916,2022.189671,1855.262715,1716.609201,1558.702735,1383.799095,1186.237941,968.5779673,728.6731692,502.7357782,255.6809057,1.5E-13,,,
BAIN,,152.2044093,213.2668153,296.4801258,397.0305807,513.8920268,650.3707039,804.779268,979.506436,1171.805918,1380.551655,1595.001505,1776.415055,1964.197234,2161.477465,2076.668027,1982.549697,1873.309753,1718.650516,1590.241056,1443.903041,1281.900862,1098.900758,897.2801152,675.0281068,465.727681,236.8666058,1.39E-13,,,
BARKC1,,1335.050105,1551.738235,1748.730233,1950.349762,2155.178971,2373.588075,2604.789626,2861.535735,3145.659307,3466.16609,3670.391037,4088.12318,4520.235496,4974.060684,4779.104102,4562.609331,4311.189643,3955.145109,3659.638852,3322.87256,2950.105438,2528.908937,2064.866256,1553.457611,1071.775801,545.0953552,3.2E-13,,,
BARKW3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BEAU_P,,78.27655336,106.0780253,143.214976,187.7537925,239.2327846,299.0645262,366.4650575,442.812015,527.0842407,618.4347984,710.9082151,791.742807,875.4480696,963.3460595,925.6738741,883.7390504,835.0621662,766.0146869,708.7906749,643.578653,571.3814885,489.8068217,399.9384841,300.8890452,207.5973611,105.5796187,6.2E-14,,,
BEDDT1,,3556.613238,4008.194287,4321.072206,4590.809194,4812.163294,5008.384408,5180.358304,5359.746559,5561.509664,5819.77766,5700.950645,6350.091684,7021.260346,7726.132216,7423.372833,7086.968886,6696.48984,6143.406225,5684.482106,5161.41858,4582.32267,3928.127995,3207.330521,2412.953564,1664.785398,846.6907066,4.97E-13,,,
BEDD_1,,561.6032083,1093.547811,1911.543048,2928.501227,4146.979454,5584.935387,7230.637481,9095.640435,11149.85894,13363.74002,15757.95422,17551.84204,19407.22198,21355.41225,20518.68724,19588.83826,18509.4325,16980.74844,15712.29381,14266.45024,12665.7658,10857.44904,8865.206212,6669.511343,4601.509915,2340.279363,1.37E-12,,,
BERB_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BERW,,102.5050104,128.2933186,157.7877279,191.8752172,230.0635838,273.7008259,322.4617486,377.0943308,437.4285248,503.2797788,564.8570418,629.1739141,695.7111134,765.6124848,735.5354567,702.2474058,663.5166041,608.6887243,563.228468,511.4219767,454.0601078,389.2032312,317.7783261,239.086442,164.9616246,83.89714142,4.93E-14,,,
BESW_1,,2122.785578,2559.757166,3027.112335,3543.509381,4107.385178,4737.712084,5430.627124,6207.504685,7065.669892,8012.172204,8821.585246,9825.836147,10864.65214,11955.06129,11486.79969,10966.11959,10361.8812,9506.137709,8796.004557,7986.648172,7090.561515,6078.225721,4962.911612,3733.736627,2576.022944,1310.131528,7.69E-13,,,
BICF_1,,992.7454943,1187.407425,1389.436522,1610.103255,1848.427526,2113.515506,2402.993201,2727.283894,3085.41295,3481.869047,3808.891907,4242.509798,4691.035255,5161.740009,4959.547962,4734.773211,4473.876045,4104.38284,3797.818727,3448.33005,3061.428928,2624.371795,2142.824535,1612.104622,1112.23459,565.6683318,3.32E-13,,,
BIRK_1,,1210.180365,1523.969118,1897.975314,2329.062899,2816.194992,3372.993581,3995.019168,4695.685007,5468.427615,6312.850517,7112.621355,7922.165177,8759.64441,9638.860099,9261.273292,8841.521371,8354.418445,7664.486896,7091.901894,6439.288378,5716.846786,4900.610945,4001.396379,3010.333968,2076.94629,1056.303725,6.2E-13,,,
BISW_1,,5883.166352,6830.091914,7683.357835,8555.619769,9438.441881,10377.53906,11368.6674,12467.58352,13684.77437,15060.70627,15918.16221,17730.34483,19604.63472,21572.50956,20727.27659,19787.91941,18697.66089,17153.46177,15872.01273,14411.4724,12794.55568,10967.89188,8955.367822,6737.322999,4648.314273,2364.074613,1.39E-12,,,
BLYTB1,,494.5090197,645.3542693,836.676965,1061.495832,1319.531352,1617.219818,1951.959284,2329.535434,2746.205974,3199.477533,3646.560393,4061.638447,4491.040653,4941.849847,4748.300428,4533.026993,4283.231513,3929.499497,3636.015391,3301.404713,2930.991281,2512.547034,2051.500703,1543.386573,1064.851257,541.5661986,3.18E-13,,,
BLYTH132,,265.270542,324.898664,392.4592851,468.010673,552.2359575,647.3422024,752.5253386,870.9157864,1001.345846,1144.745581,1273.877681,1418.763491,1568.775931,1726.351887,1658.707509,1583.454634,1496.27769,1372.632035,1270.108422,1153.249706,1023.859735,877.6834121,716.6439898,539.1362341,371.9800105,189.1816802,1.11E-13,,,
BOAG_P,,37.27454922,48.87364518,64.32111203,82.88643034,103.7786818,128.3327524,156.0742365,187.1389293,221.2840122,258.5753622,295.6415511,329.2289236,364.041813,400.6804638,384.9677497,367.5139175,347.2330694,318.5974039,294.7721542,267.5868187,237.6087514,203.6946324,166.2871533,125.115862,86.31362839,43.90790181,2.58E-14,,,
BOLN_1,,5078.657331,6130.865559,7258.235485,8507.078544,9871.061446,11397.76551,13076.54583,14959.22257,17039.15447,19332.17235,21299.8766,23724.50754,26232.65841,28865.75048,27734.878,26477.92529,25018.95953,22952.72362,21238.09922,19283.76018,17120.15544,14675.90806,11983.00094,9015.089663,6219.815181,3163.328262,1.86E-12,,,
BONN,,242.9058124,294.9080181,350.751064,413.0583435,481.3830422,558.3799699,642.860842,737.6027698,842.592413,958.1421062,1058.458099,1179.108951,1303.639095,1434.40627,1378.347162,1315.88105,1243.388927,1140.637888,1055.412852,958.3642847,850.777743,729.3207544,595.5046926,448.0269103,309.1032998,157.206813,9.23E-14,,,
BOTW_1,,498.8577171,680.3433562,922.103442,1209.867121,1545.010335,1934.076791,2374.116029,2870.923976,3418.909371,4013.152433,4616.538379,5141.914123,5685.645948,6256.163692,6011.09472,5738.707169,5422.496541,4974.656801,4603.100818,4179.454889,3710.585265,3180.787037,2597.16395,1953.915652,1348.062784,685.6124442,4.03E-13,,,
BRAC_P,,109.9599202,152.1747589,209.0436141,277.509264,357.1820495,450.1110401,555.1979999,673.7627337,804.6172212,946.6266042,1091.490675,1215.92919,1344.352991,1479.278014,1421.347215,1356.923213,1282.162136,1176.245833,1088.416216,988.2061149,877.3398308,752.094754,614.1002453,461.992083,318.7374477,162.1051407,9.52E-14,,,
BRAI_1,,788.356716,1143.532221,1637.675813,2236.559811,2939.979203,3761.777465,4694.946802,5750.297368,6913.769125,8172.604083,9480.821075,10560.0877,11676.34821,12848.39999,12344.92438,11785.49707,11136.07978,10216.42251,9453.205762,8583.332521,7620.287322,6532.379072,5333.705144,4012.704379,2768.474313,1408.015461,8.27E-13,,,
BRAP,,373.3667347,424.8674837,464.3180275,500.9820707,534.3143377,567.4654745,599.5450847,634.3321232,672.9889249,719.1954405,727.6604498,810.4759112,896.1029243,986.0612159,947.5648103,904.5266396,854.7364057,784.1638889,725.55291,658.8040766,584.8932206,501.3596516,409.3703629,307.9723419,212.4839121,108.0700938,6.34E-14,,,
