GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
BLYTB1,,314297.0668,315573.508,316849.0171,318123.6807,319400.0815,320675.618,321951.6675,323225.9323,324502.6196,325778.6589,327052.5877,328329.9354,329605.2213,330879.5233,332155.3369,333544.0306,334826.2789,336106.6644,337388.3466,338674.0179,339963.5282,341266.9643,342569.807,343872.7182,345173.9796,346471.9662,347763.3853,349062.6971,350359.4483,351659.9528
BLYTH132,,33984.23093,34121.34571,34259.56674,34397.74996,34534.96942,34673.23071,34811.40349,34948.60402,35087.21089,35224.97302,35362.85283,35500.53604,35637.88909,35776.04776,35914.77386,36063.90785,36202.89614,36341.79475,36480.79634,36619.1367,36759.41164,36899.60019,37039.48896,37181.18264,37321.88337,37462.78105,37602.17727,37743.58133,37882.14651,38023.03127
BOAG_P,,10430.96191,10473.89496,10516.32618,10558.36707,10600.18605,10643.76674,10685.58733,10727.7711,10770.25266,10813.23955,10855.64608,10897.99408,10940.52317,10982.88224,11024.42573,11071.57167,11114.16939,11156.00653,11199.3185,11241.09672,11284.54089,11328.10747,11370.49669,11413.91073,11458.27271,11501.98874,11543.95117,11586.51147,11631.52956,11674.64021
BOLN_1,,439743.4148,441528.8478,443314.2576,445097.971,446883.53,448667.9984,450452.8343,452236.7299,454021.5934,455806.9635,457591.081,459376.1641,461161.2413,462945.1816,464730.0518,466674.5063,468467.5714,470257.2167,472052.7141,473851.1232,475653.6357,477477.4365,479300.6865,481124.1759,482945.1293,484762.3431,486566.6151,488384.0081,490202.3039,492020.5202
BONN,,33553.84834,33690.37119,33826.43963,33963.42265,34098.25764,34235.72414,34370.79538,34506.90214,34644.3411,34780.49927,34916.82549,35052.9618,35188.9106,35325.45877,35460.57042,35609.36736,35746.43135,35883.35468,36020.15599,36156.26801,36294.80039,36432.99622,36572.70653,36712.42627,36850.76801,36988.51551,37126.92546,37265.18991,37405.17792,37543.61139
BOTW_1,,86911.11195,87264.75362,87617.67643,87970.72618,88323.30423,88675.23455,89028.06228,89381.16902,89733.93646,90085.73192,90439.4201,90792.62971,91144.4071,91498.28784,91850.83504,92234.76545,92589.39329,92942.09414,93296.94477,93653.11635,94008.96661,94369.65568,94730.56423,95089.99441,95449.63231,95810.03427,96166.35371,96525.65886,96883.16152,97243.42633
BRAC_P,,11224.84331,11270.59082,11316.43008,11362.1967,11407.44116,11453.65486,11497.85341,11543.48109,11589.56177,11635.25855,11681.7512,11726.44523,11772.81925,11817.63874,11863.79367,11914.13453,11959.75171,12004.68898,12051.50314,12096.82034,12142.89048,12189.53018,12237.37835,12283.87343,12329.93989,12377.07163,12422.31834,12468.21045,12516.0895,12561.23861
BRAI_1,,117065.5194,117540.714,118015.3244,118490.3223,118965.9145,119440.9638,119916.0356,120391.6876,120865.9795,121341.3313,121817.5306,122291.3254,122766.3345,123242.372,123717.7479,124235.5248,124712.1677,125188.2383,125666.526,126145.3314,126626.2509,127109.7008,127595.2805,128081.0273,128566.7592,129050.5929,129529.4546,130015.2035,130498.6072,130982.3265
BRAP,,13780.96696,13836.71026,13893.14262,13948.71302,14004.55291,14060.32569,14116.27637,14173.38428,14229.74707,14284.93985,14340.56012,14396.09397,14452.49321,14508.60645,14565.39569,14624.74796,14681.70365,14738.27998,14794.23256,14850.69456,14906.93364,14963.23155,15021.90731,15077.98895,15135.87807,15193.28562,15248.36924,15306.38018,15362.72479,15420.24482
BRAW_1,,197500.5365,198302.9118,199104.594,199905.6233,200707.1119,201508.5133,202311.4324,203111.7891,203914.2854,204715.3382,205516.2106,206319.4409,207121.0511,207922.5842,208722.8288,209596.7511,210402.2079,211206.3719,212011.6402,212820.4105,213628.6437,214448.3924,215267.5285,216086.4548,216904.0024,217719.3632,218530.9631,219347.829,220162.1986,220979.7264
BRED_1,,152983.564,153604.4801,154224.7506,154845.7863,155466.0869,156087.9837,156708.4938,157328.7963,157949.5111,158570.7265,159191.8453,159812.0888,160434.3872,161054.1485,161676.4372,162352.2557,162974.7676,163598.6965,164222.1232,164849.322,165476.4131,166109.0189,166744.3835,167378.778,168011.7748,168643.3718,169272.3867,169904.0378,170535.7845,171168.2201
BRFO_1,,385851.0809,387417.2647,388982.7932,390549.379,392115.9021,393680.7699,395247.3298,396812.4511,398378.4108,399945.7097,401511.3861,403076.5896,404643.1907,406208.6675,407774.7581,409480.0087,411054.0284,412624.4799,414200.1249,415778.6063,417360.6742,418960.5132,420558.8456,422159.1271,423756.8519,425351.1402,426935.2437,428529.3041,430123.7734,431718.694
BRID_P,,11570.89418,11618.10197,11666.08178,11712.25154,11759.78817,11807.66781,11854.376,11900.56576,11947.2643,11995.64267,12042.73831,12089.77021,12136.61605,12183.85449,12230.79004,12281.83192,12328.29091,12375.98755,12423.85409,12470.22702,12518.91059,12566.40261,12615.24984,12662.56308,12711.81314,12759.00229,12806.33877,12854.35599,12902.00045,12950.90408
BRIM_1,,181888.9895,182628.4898,183365.5424,184104.5368,184843.2255,185581.2702,186318.3673,187056.5179,187795.5283,188534.0914,189271.7906,190010.1864,190748.4207,191485.9595,192224.3433,193028.1958,193771.1751,194511.1969,195253.9281,195997.662,196743.1749,197497.1089,198251.1872,199004.4811,199759.139,200509.3997,201256.4087,202007.749,202759.3491,203512.6433
BRLE_1,,300091.5332,301308.8582,302527.4724,303745.5023,304963.7794,306181.1255,307399.8282,308617.6155,309835.1127,311052.6775,312271.2068,313489.7776,314707.2988,315925.7133,317143.0051,318468.4376,319693.7227,320915.6275,322139.2317,323366.2892,324597.8894,325841.1168,327085.1587,328330.0668,329573.2124,330812.8091,332044.0076,333284.3613,334524.091,335764.6663
BROA_P,,5368.150455,5390.216588,5411.726339,5433.95315,5455.588885,5477.181503,5499.192725,5520.427404,5542.685774,5565.360396,5586.622658,5607.842018,5630.864559,5653.006894,5673.909285,5698.385686,5718.905204,5741.867175,5763.762372,5785.858605,5807.640549,5830.555577,5851.956357,5874.806991,5896.205897,5919.925238,5940.64754,5963.803348,5985.955848,6006.977822
BROR_P,,3021.402125,3033.514346,3046.064825,3058.117982,3070.216183,3082.584468,3094.346977,3107.144302,3118.825338,3131.909566,3143.017593,3155.83723,3167.694055,3181.050561,3192.141727,3205.80388,3217.702634,3231.813065,3243.675794,3255.63943,3268.028241,3280.18602,3293.746154,3305.858289,3318.561503,3330.351419,3343.735901,3355.175696,3369.132701,3380.019591
BROX,,23857.15403,23953.98897,24050.36705,24147.3015,24244.12089,24341.73011,24438.61427,24535.60898,24632.07713,24729.21471,24824.80599,24921.98711,25018.57187,25116.29707,25211.92416,25317.53588,25416.10929,25511.62166,25609.68409,25706.71565,25805.61096,25904.49641,26002.40829,26102.97518,26199.82515,26298.65405,26397.69168,26496.01984,26595.33516,26692.08476
BRWA1,,115210.2215,115677.2044,116145.7903,116613.6394,117080.1136,117548.9984,118015.703,118482.7232,118951.4193,119419.2827,119885.9024,120353.5922,120821.3526,121289.2213,121757.4059,122265.8493,122736.6479,123204.822,123674.2565,124146.0498,124618.1853,125095.7264,125574.5773,126050.432,126528.7183,127004.5357,127477.8096,127953.6154,128430.2979,128907.0295
BUMU_P,,19074.96366,19152.56857,19230.8436,19308.11746,19387.3565,19464.0328,19541.47384,19619.34853,19695.7823,19774.79119,19850.82012,19928.46268,20007.04918,20084.42081,20161.18199,20245.52917,20323.9078,20402.47756,20479.3022,20558.76011,20637.79521,20716.0198,20795.05624,20875.01104,20953.21884,21033.46709,21112.63702,21190.80916,21270.63123,21348.41389
BURM_1,,177476.114,178195.8257,178916.1458,179636.4757,180357.0044,181077.6243,181797.93,182517.6503,183237.3762,183958.9293,184677.8825,185399.2941,186118.441,186840.0459,187560.5825,188344.2115,189068.0911,189790.4008,190515.0905,191240.6165,191969.0975,192703.4511,193439.893,194175.6764,194911.0091,195645.0301,196372.3477,197105.8459,197840.0684,198573.9618
BUSH_1,,93176.37747,93554.85716,93933.45717,94310.60829,94688.70934,95067.50614,95445.46884,95823.92412,96201.53876,96579.51044,96958.01429,97335.98966,97714.04486,98091.96657,98471.30428,98882.88209,99262.38474,99642.51782,100022.2939,100403.6089,100785.2035,101171.3058,101558.5202,101943.2536,102329.5769,102716.264,103097.8164,103482.7144,103868.5834,104253.0265
BUST_1,,202761.0913,203583.8673,204406.0698,205229.374,206051.8686,206875.4832,207697.9505,208520.5218,209344.5504,210167.435,210990.0248,211813.1953,212636.5655,213458.9047,214282.2788,215176.8823,216005.1261,216830.7875,217658.3231,218487.6347,219318.1627,220159.306,221000.2634,221840.4905,222679.8352,223517.5743,224350.676,225187.2077,226026.7443,226864.1129
CAAD_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAFA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CAMB_01,,14438.17281,14496.82969,14556.22084,14614.78959,14672.85428,14731.6144,14790.64221,14848.62969,14907.67852,14966.23744,15024.35301,15082.37448,15141.0452,15199.74893,15259.41854,15323.18823,15381.36689,15441.09513,15498.62842,15558.61138,15617.63135,15677.09574,15737.23623,15796.4758,15856.0412,15917.27506,15976.09856,16035.7662,16095.52199,16155.79312
CANTN1,,108085.6447,108523.6343,108962.1803,109401.8614,109839.6307,110278.3739,110717.0802,111156.5643,111594.6707,112033.1245,112471.7825,112911.5734,113350.2086,113788.979,114226.713,114704.9562,115145.1146,115585.6238,116025.7074,116467.8751,116910.7573,117358.8743,117806.9943,118255.5661,118704.4676,119149.775,119593.7216,120039.777,120486.6028,120934.2113
CAPEA1,,166562.4256,167239.3607,167914.7172,168590.3007,169267.1718,169942.9151,170619.6016,171295.7146,171971.45,172648.0164,173322.4081,173999.3148,174675.7008,175350.9242,176027.4489,176762.6675,177443.205,178121.0172,178801.3903,179482.196,180164.822,180854.9007,181546.0342,182235.6941,182925.5853,183614.2143,184297.9816,184987.3117,185675.2013,186362.9843
CARE_1,,65258.21472,65523.30288,65788.07019,66053.40366,66317.33124,66582.82258,66847.98496,67111.60918,67377.52872,67642.38217,67907.22937,68171.70078,68436.38854,68701.35721,68966.24927,69254.60243,69521.08446,69787.08177,70051.88114,70319.08894,70587.44132,70858.00014,71128.7513,71398.35117,71669.72131,71939.36799,72206.44919,72477.3727,72746.38265,73016.30404
CARR_1,,187188.8022,187948.9006,188707.9684,189467.1825,190227.6833,190986.6472,191746.9282,192507.5592,193266.6736,194025.6589,194785.5216,195546.0655,196304.7513,197065.3642,197825.58,198652.6725,199415.25,200177.2889,200940.9171,201707.6724,202474.0365,203249.8972,204026.3569,204803.5502,205578.5551,206351.6797,207120.6765,207894.3232,208667.2555,209440.8124
CASS_P,,116.3196198,116.8487267,118.1255749,118.3055711,119.103214,118.5609411,119.4014323,120.1564518,120.93752,120.1280382,121.4860472,121.1083253,122.4486778,122.0719177,123.5433338,123.7976138,123.4699848,125.0291104,124.7567613,126.4137174,125.9962695,127.6181795,127.3042992,126.9122068,128.6746799,128.0097269,129.42125,128.7151802,130.0823437,131.3479116
CATY,,12146.6763,12196.27554,12245.6846,12294.05565,12343.72476,12392.12315,12442.97461,12491.19395,12540.02848,12589.4184,12639.75546,12688.29106,12738.21173,12787.03338,12835.78902,12889.73364,12940.02856,12989.76682,13038.04122,13088.68182,13139.04848,13188.54124,13239.64712,13288.93623,13340.65875,13390.65684,13440.71506,13489.35088,13539.40394,13590.13058
CBNK_H,,13328.77444,13382.973,13436.39039,13491.69698,13544.68217,13599.4409,13653.80603,13707.98957,13761.32709,13816.4405,13870.23556,13923.94702,13978.67007,14032.88501,14085.75687,14144.33931,14199.04825,14253.31858,14308.64085,14362.54313,14416.7294,14472.69917,14528.85573,14582.62195,14637.78254,14693.83783,14747.65752,14802.24572,14857.57169,14914.55536
CEAN_P,,2559.031636,2569.154471,2579.862556,2591.378195,2600.420172,2611.680448,2621.786379,2631.595528,2641.88864,2653.113528,2664.015464,2673.159122,2684.997818,2694.558066,2705.235647,2716.156601,2727.564209,2737.379765,2748.487418,2757.763866,2767.980547,2779.683473,2790.591067,2800.256433,2812.164375,2822.509552,2832.415881,2842.460229,2853.139404,2863.384472
CELL_1,,357181.2026,358629.9875,360079.8275,361530.4809,362980.2783,364429.6149,365879.6226,367328.4271,368777.6753,370227.7491,371677.8839,373127.7294,374577.6038,376026.3859,377475.7555,379055.3594,380512.044,381965.8266,383423.5915,384885.0386,386349.8423,387829.6535,389310.6919,390791.3423,392270.9879,393747.4273,395212.1859,396689.459,398164.7096,399641.3449
CHAP,,12382.22353,12431.49051,7239.522734,7268.726702,7298.479532,7326.89917,7356.406326,7385.255536,7414.49198,7444.197235,7472.988578,7501.730498,7531.232545,7560.165187,7589.121649,7621.794104,7650.611824,7680.197262,7709.008181,7738.075367,7767.945634,7797.391007,7827.840323,7857.175661,7886.844703,7916.289392,7945.743384,7975.621614,8005.007264,8034.639316
CHAR_P,,14721.70189,14782.12269,14842.87224,14903.26071,14962.34126,15022.17219,15081.57809,15141.40527,15202.35726,15261.40919,15321.12607,15380.75731,15440.95573,15501.33837,15561.00962,15626.21522,15686.30034,15746.09039,15807.64133,15867.83878,15928.68464,15988.16505,16050.44522,16111.70935,16173.5771,16234.15159,16294.34754,16355.40889,16416.39177,16477.59551
CHAS,,11457.48255,11502.77076,11549.53121,11597.18722,11642.33917,11689.10687,11736.65628,11782.10165,11829.73347,11875.51463,11921.25226,11968.66189,12015.94199,12061.78257,12107.24671,12158.03431,12204.82092,12252.85282,12299.09733,12345.75813,12392.91432,12440.77847,12487.94554,12535.65088,12583.13846,12630.99256,12676.91752,12723.49556,12771.91811,12819.55617
CHIC_1,,42309.80772,42481.34098,42652.78259,42824.99612,42996.26025,43167.87165,43339.35649,43511.86664,43683.99488,43855.3145,44026.54352,44199.27315,44370.78681,44541.88856,44713.60276,44901.5793,45074.02748,45245.38291,45419.13845,45590.62098,45764.20753,45940.55059,46116.48756,46290.20394,46466.08723,46641.70803,46814.42427,46989.62177,47163.52173,47339.97646
CHSI_1,,130352.128,130881.1965,131409.1896,131938.2624,132467.5871,132996.988,133526.1172,134055.6763,134584.7229,135113.1529,135642.6428,136171.3926,136700.6391,137228.5824,137758.0844,138333.6709,138866.3177,139396.0918,139929.1028,140461.1987,140995.7317,141536.5372,142077.66,142616.5689,143156.8076,143696.1647,144230.4356,144770.2536,145308.482,145846.5319
CHTE_1,,265279.979,266355.9138,267433.1516,268509.8896,269586.8165,270662.9393,271739.161,272816.0699,273892.8225,274969.6471,276045.8031,277122.1761,278199.8466,279275.4152,280352.527,281525.0124,282607.8291,283687.2627,284769.7834,285854.4771,286942.723,288042.2073,289142.4154,290242.076,291340.2293,292437.1718,293525.2733,294622.6116,295718.3599,296815.6323
CITR_1,,144655.0792,145241.4498,145829.9598,146416.9196,147003.1419,147590.003,148177.1774,148765.5337,149352.7271,149938.6689,150526.4191,151113.3517,151699.7148,152288.3077,152873.9747,153514.5843,154103.6363,154693.214,155283.7811,155873.9481,156467.6799,157068.0685,157667.3849,158267.7097,158865.4955,159464.4449,160058.018,160655.8521,161252.2412,161851.2749
CLAC_P,,3744.037763,3760.404477,3775.293374,3790.640148,3804.686003,3820.668073,3835.981225,3851.775834,3866.593948,3881.851747,3896.231086,3912.325464,3927.230781,3942.204871,3957.020309,3974.457721,3990.325417,4004.720293,4021.006384,4035.514825,4051.567542,4065.835438,4081.820387,4098.036096,4113.438961,4127.789062,4143.601659,4159.645572,4175.643232,4189.998379
CLAY_P,,5592.065723,5614.808945,5636.952435,5660.840546,5682.215834,5705.954023,5727.905327,5750.586241,5774.340741,5797.035898,5819.181662,5841.282703,5865.114203,5888.174853,5910.095071,5934.89456,5958.362144,5980.559113,6003.679221,6027.017081,6049.78963,6071.833697,6096.46144,6118.396549,6143.178266,6165.452091,6188.88174,6212.652696,6235.28034,6258.727986
CLT03,,19813.59324,19894.63386,19975.82222,20055.22524,20136.71422,20217.14526,20296.56177,20377.51881,20457.17767,20538.46229,20617.91773,20698.99246,20779.00823,20859.93652,20940.59508,21027.11709,21107.75513,21188.64545,21270.06814,21350.30446,21433.14666,21513.63342,21597.2754,21679.47068,21760.54869,21843.49585,21923.11108,22006.0053,22087.98195,22169.33834
CLYM,,31285.61575,31412.57978,31539.5285,31666.99808,31793.94129,31919.6111,32046.67173,32174.85157,32300.5379,32427.70584,32554.78963,32681.69589,32809.14717,32936.0805,33062.3763,33201.78093,33329.41286,33456.65331,33584.52014,33711.6212,33839.84183,33970.36416,34099.36586,34229.45035,34358.21493,34489.17805,34617.00188,34746.66289,34875.07634,35004.21843
COAT,,26826.21232,26934.39026,27044.45662,27151.93888,27261.40231,27370.87866,27479.14652,27588.59827,27696.39541,27806.2086,27914.02262,28023.41335,28133.02737,28241.69719,28349.56148,28469.75572,28577.68921,28688.49769,28797.69918,28905.95511,29016.54714,29128.84947,29239.57475,29349.4713,29462.3509,29572.34543,29682.0211,29793.2737,29903.76277,30015.18692
COCK,,25232.63353,25336.44599,25437.94881,25541.03837,25643.58366,25746.09281,25847.88752,25950.4089,26052.66715,26155.30614,26258.34135,26359.49028,26463.11135,26565.0035,26667.19196,26779.08682,26880.91229,26983.55528,27087.57188,27190.6182,27293.94189,27398.02791,27503.79074,27607.49892,27712.79033,27815.8841,27921.04344,28025.58523,28128.13878,28233.23359
CONQA1,,131936.9828,132473.0707,133009.3974,133544.301,134080.4432,134615.0944,135150.6493,135685.4039,136221.6378,136757.1909,137293.1175,137828.2949,138363.4566,138899.8906,139435.0035,140016.9489,140555.6116,141093.4567,141631.5528,142170.7011,142712.4309,143259.3826,143805.3612,144352.4004,144900.142,145444.232,145985.0483,146531.5064,147075.4338,147621.9178
