GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,1054.3,1077.5,1079.1,1088.2,1093.1,1102.6,1116.4,1140.4,1173.7,1210.2,1242.7,1285.6,1337.5,1393.7,1454.2,1506.5,1584.7,1666.7,1753.4,1845.5,1911.4,1997.8,2082.6,2163.7,2240.2,2282.4,2344.5,2398,2456.6,2517.1
ABNE_P,175.9,178.8,177.6,177.9,177.3,177.6,177.6,178.7,180.6,183.3,187.1,190.8,195.6,200.8,206.6,214.1,222,230.2,238.9,248.4,257,266.1,275.2,283.9,292.2,298.3,305.3,311.4,318,324.6
ABTH_1,820.8,836.8,834.1,837.2,836.5,837.7,840.7,849.1,862,877.9,895.8,916.1,942,969.9,1000.1,1030.2,1070.4,1112.5,1157,1205.6,1256.7,1303.8,1350.1,1394.3,1435.9,1483.5,1519.9,1552,1587.1,1623.1
ACTL_2;CBNK_H;GREE_H;PERI_H,475.9,485.5,486.2,490.1,491.7,492.3,493.8,497,501.1,510,517.8,528.6,542.5,557.4,574,594.3,615.5,637.9,661.8,688.3,717.1,743.4,769.3,794.4,817.9,845,866.9,887.5,910.1,933.3
ALNE_P,124.7,126.2,125.6,126.1,125.9,125.5,125.5,126.1,127.1,128.7,129.6,131.6,134.2,137,140.1,142.8,146.9,151.2,155.8,161,164.1,168.9,173.8,178.6,183.1,185.8,189.9,193.7,197.8,201.9
ALVE1,929.8,948.5,949.8,958.5,963.8,973.1,986.9,1009.9,1041.9,1076.2,1109,1149.8,1199,1252,1309.1,1366.4,1440.6,1516.6,1594.9,1677.6,1744.6,1822.6,1899.3,1972.6,2043.4,2087.7,2139.3,2178.4,2221,2264.4
AMEM_1,296.8,308.4,314.4,323,330.7,335.8,342.9,352.8,364.7,380.7,395.7,414.5,437,461.8,489.1,521.2,554.1,589.5,628,668.5,714,754.6,794.4,833.3,869.4,909.4,943.4,976.5,1013,1051.4
ARBR_P,133.5,135.4,135.2,136,136.1,137.6,138.3,140,142.2,145.3,149.7,153.5,158.2,163.4,169,175.9,183.5,191.7,200.7,210.5,218.3,227.7,236.9,245.8,254.1,258.9,266.8,274.6,283.2,292.1
ARDK_P;CLAC_P,14.9,15.1,15,15.1,15.1,15,15.1,15.2,15.4,15.7,15.8,16.1,16.5,17,17.4,17.9,18.5,19.1,19.7,20.5,20.9,21.6,22.3,22.9,23.5,23.9,24.4,24.8,25.2,25.6
ARMO_P,131.5,133.8,133.3,133.8,133.7,134.1,134.7,136.2,138.6,141.3,144.3,147.8,152.2,157,162.3,167.7,174.7,182,189.9,198.5,204.3,212.3,220.2,227.9,235.1,238.5,244.7,250.3,256.5,262.7
AXMI1,716.2,731.3,731.2,736.4,738.7,741.6,748.7,762.1,781,802.2,821.7,847.2,878.4,912.1,948.6,986.7,1034.6,1084.4,1136.3,1191.9,1242.7,1295.8,1347.9,1397.7,1445.2,1483.2,1521.1,1552.6,1587,1622.3
AYRR,181.5,183.6,183.3,184.5,184.6,186.8,187.8,189.9,192.8,196.8,203.2,208.2,214.4,221.2,228.5,238,248.1,259,271.1,284.2,295.1,307.8,320.2,332.3,343.4,349.6,360.4,371.2,383,395.3
BAGA,141.3,143.5,143.8,145.6,146.8,150.3,153.4,158.4,165.1,171.9,180.9,189.2,199,209.6,221.1,235.7,250.9,266.8,283.5,301,316.5,333.2,349.5,365.3,380.4,390,401.7,411.6,422.4,433.6
BAIN,67.9,69.2,69.3,70.1,70.6,72.5,73.8,75.9,78.8,81.9,86.4,90.2,94.7,99.6,104.9,111.7,118.8,126.3,134.5,143,150.3,158.5,166.5,174.2,181.4,185.7,191.9,197.7,204,210.7
BARKC1;BARKW3,1380.1,1406.4,1406.1,1415.8,1419,1418.8,1422.8,1433.1,1447.9,1472.1,1495.2,1525.4,1564.8,1607.2,1653.9,1711.8,1772.1,1834.9,1901.2,1974.6,2052.8,2125.1,2196.6,2265.4,2330.9,2400,2458,2509.6,2566.1,2623.6
BEAU_P;ORRI_P,117.5,119,118.5,118.9,118.7,118.8,119,119.7,120.9,122.6,124.5,126.7,129.6,132.7,136.2,139.6,144.2,149.1,154.5,160.4,164.4,170,175.5,180.9,186,188.5,193.2,197.6,202.4,207.4
BEDDT1,488.7,503.3,507.7,515.7,521.6,526.9,534.1,545.3,559.3,578.2,596.7,619,646,675.5,707.8,750.1,791.7,836.6,885.9,938.2,999.1,1051.3,1102.4,1151.7,1197.1,1252.8,1296.8,1340.4,1388.5,1438.9
BEDD_1,1880.6,1923.9,1922.3,1934.4,1938.2,1940.7,1949.1,1968.9,1997,2037.8,2080.2,2131.9,2197.3,2268.2,2345.9,2446.7,2549.7,2658.1,2773.4,2898.4,3039.5,3162.5,3283.2,3399.1,3508.1,3630.6,3727.4,3815.3,3911.5,4010.8
BERB_P;CAIF_P;DALL_P;GLEF_P;KEIT_P,172,173.6,172.9,173.7,173.6,173.8,174.1,175.3,177.1,179.7,182.4,185.5,189.6,194,198.9,203.9,210.4,217.3,224.7,233,239,246.8,254.6,262.2,269.5,273.4,280,286,292.6,299.2
BERW,152.5,153.3,153,154,154.1,155.1,155.9,157.4,159.7,162.6,166.4,169.9,174.3,179.1,184.2,190.7,197.8,205.1,212.9,221.5,229.3,237.5,245.8,253.7,261.4,266.7,273.3,279.2,285.5,292
BESW_1,1305.2,1332.9,1338.3,1354.3,1364.6,1372.3,1385.3,1406.1,1432.2,1471.7,1510.1,1557.7,1616,1679,1747.9,1827.3,1915,2005.1,2098.3,2198.1,2302,2399.2,2495.1,2587.5,2676.6,2760,2830.2,2887.2,2949.3,3012.7
BICF_1,576.3,590.8,594.7,603.5,610.7,618,627.7,643.5,665.3,687.9,709.1,735.9,768.4,803.7,842.6,873.8,920.4,968.8,1019.6,1073.7,1114.3,1165.9,1216.7,1265.9,1312.9,1338.9,1376.6,1408.8,1443.9,1480.2
BIRK_1,941.1,959.8,956.8,960.7,960.6,961.3,966.1,978.1,996.6,1016.8,1041.3,1067.3,1100,1135.3,1173.6,1220.7,1272.5,1326.4,1383,1444.3,1510.3,1569.9,1628.2,1684.1,1736.9,1781.9,1825.6,1863.1,1903.9,1945.8
BISW_1,2109.7,2153,2152.2,2167.2,2173.2,2179.7,2197.5,2231.2,2278.5,2336.5,2391.8,2462.3,2549.1,2642.7,2744.1,2857.1,2991.2,3129.6,3273.2,3427.1,3581.1,3729.3,3875,4014.2,4147.4,4268.6,4373.7,4459.3,4552.6,4648
BLYTB1,2165.9,2202.4,2183.5,2179.6,2165,2149,2137.1,2133.7,2136.5,2146.2,2161.8,2180.1,2208.9,2239.8,2274.1,2314.5,2363.2,2412.8,2463,2523.4,2584.9,2642.6,2699.8,2754.1,2806.6,2849.2,2892.4,2926.2,2962.6,2997.3
BLYTH132,248.6,253.8,254.4,256.9,258.6,261,264.6,270.6,278.9,287.9,298.2,309.2,322.4,336.6,352,369,389.1,410,431.8,454.9,477.5,499.7,521.5,542.4,562.3,576.4,592,604.8,618.8,633.3
BOAG_P,92.8,93.8,93.6,94.4,94.7,95.5,96.5,98.5,101.3,104.1,107,110.4,114.5,118.9,123.8,129.2,135.5,142,148.7,155.8,161.7,168.4,175,181.5,187.7,191.7,196.3,199.7,203.4,207.2
BOLN_1,3565.5,3634.6,3629.8,3651,3655.9,3657.2,3673.6,3711,3765,3839.4,3910.1,4002.3,4119,4244.7,4381.7,4538,4718.9,4906.1,5101.2,5314.1,5529.2,5735.1,5937.9,6132.2,6317.7,6492,6644.8,6773.3,6913.3,7055.7
BONN,241.2,245.5,245.2,247.2,248.1,252.6,256,261.8,270.2,279,291.5,302.6,315.9,330.3,346,366.1,387.2,409.3,432.8,457.7,479.5,503.2,526.6,549,570.3,583.4,600.9,616.5,633.5,651.1
BOTW_1,655.5,670,669.9,674.8,677.1,676.8,679.6,686.2,696.3,709.3,721.8,738.4,759.6,782.7,808.3,836.9,868.9,902.2,937.2,975.6,1014.9,1052.5,1089.6,1125.5,1159.7,1192.1,1221.3,1246.8,1274.7,1303.1
BRAC_P,109.5,111.9,112.9,114.8,116.1,118.7,120.4,122.3,124.1,129.1,135.2,141.2,148.3,156,164.4,174.7,185.7,197.2,209.3,222,232.9,245,256.9,268.3,279.3,286.3,295,302.4,310.6,319
BRAI_1,909,930.2,933.3,943.1,949.2,952.8,960.9,975.7,996.2,1021,1042.3,1071.9,1108.8,1148.8,1192.8,1229.2,1283,1340,1400.9,1466.8,1521.8,1585.3,1647.8,1708.1,1765,1805.8,1855.9,1901.9,1952.3,2004.3
BRAP,121.3,123.2,123.3,124.3,124.6,126.4,127.2,128.3,129.6,132.7,137.5,141.3,146,151.2,156.7,163.9,171.4,179.7,188.7,198.4,206.5,215.8,225,233.9,242.1,246.6,254.4,262.1,270.6,279.4
BRAW_1,1710.6,1743.3,1742,1753.3,1757,1760.2,1770.6,1791.6,1821.1,1861.1,1907,1957.1,2019.5,2086.6,2159.5,2251.9,2350.1,2451.7,2557.6,2671.9,2801.5,2913.1,3023,3128,3228.1,3319,3400.4,3468.5,3542.7,3618.6
