GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,,5082.174461,5318.764305,5541.563634,5762.532402,5981.520884,5949.633288,6198.287649,6564.691576,7107.427261,7865.672306,8260.090184,9162.063858,10302.43925,11658.77504,13191.60393,12699.3218,14334.03065,15901.13035,17378.20139,18750.78503,19239.35647,20401.78255,21451.04456,22335.35126,23021.25316,23465.23914,24042.06425,24412.20153,24602.36625,24645.42917
ABNE_P,,86.80732775,92.10829858,96.53382979,99.9113216,103.6849319,311.0018173,324.2729202,343.9262122,372.0084057,411.7805311,646.6550108,717.1817773,806.9883915,912.8672024,1032.804534,1476.978633,1666.764588,1849.413809,2021.103508,2180.147489,2943.517344,3121.367986,3282.015322,3417.234507,3522.776179,3915.620878,4011.633032,4073.186142,4105.41654,4112.852749
ABTH_1,,682.6212592,715.3091273,744.8759028,774.8025038,804.3437143,740.7358555,771.7250275,817.541267,885.2422246,979.6391667,1029.612589,1141.758722,1283.753081,1453.317507,1643.985085,1528.740246,1725.412691,1914.202191,2092.111213,2257.49533,2394.193571,2538.681593,2669.487786,2779.44652,2864.58606,2934.884408,3007.501218,3053.666183,3077.637196,3082.608323
ACTL_2,,374.8498244,391.9502067,408.3120098,425.1128782,441.4464526,420.5418662,438.5475877,464.3003865,502.2113476,555.903717,575.7614799,639.1982569,718.5235553,812.7330089,919.9068724,892.7105612,1007.154449,1117.599587,1221.332519,1317.946552,1343.812968,1424.516933,1497.9011,1559.746841,1607.378086,1635.103376,1675.456334,1701.374908,1714.322915,1717.615708
ACTL_C,,651.0549582,680.0336087,709.6541001,737.5806389,765.8546108,730.0116549,760.594378,805.360547,872.1530399,965.0275994,999.1349961,1108.432431,1246.611356,1410.108917,1595.899044,1548.594016,1747.858261,1938.497834,2119.019396,2286.311193,2330.60379,2471.955855,2598.720805,2706.009105,2789.202216,2837.217705,2907.169607,2951.714187,2975.022142,2980.233877
ALNE_P,,122.3194164,127.3838172,131.7556326,137.1331865,142.1740355,346.2384764,361.375085,382.6179111,414.0315774,458.2718814,679.1202726,753.1741713,846.831333,958.8191953,1084.375071,1479.105823,1669.660791,1852.358736,2024.093306,2183.93905,2899.081112,3074.815145,3232.478436,3366.147609,3469.277967,3853.7653,3948.823813,4009.568097,4041.07853,4047.853101
ALST_3,,39.45787625,41.15477171,43.04887004,45.058047,47.12951451,43.66281671,45.26464103,48.00636712,51.66783412,57.11794463,60.29262908,66.65258153,74.95875436,85.04547941,96.17208212,89.34196244,101.3670905,111.907205,122.5817217,131.9463176,140.2039755,148.9690911,156.4736582,162.839486,167.7898456,171.7306184,176.1920974,178.6198969,179.983546,180.3740242
ALVE1,,4079.944404,4272.257254,4452.296771,4629.224567,4804.854005,4779.163394,4979.110514,5273.535254,5708.951218,6318.174503,6634.839424,7359.111527,8275.851664,9364.604645,10596.35151,10201.29217,11513.85338,12772.88224,13959.36728,15062.35464,15453.84913,16388.15178,17230.97359,17941.07983,18492.54849,18848.85968,19311.79586,19609.85471,19762.35623,19797.2679
AMEM_1,,4214.101184,4413.359328,4598.402027,4781.050595,4962.737878,4964.538862,5172.041771,5477.741443,5930.778452,6563.250336,6899.199413,7652.382886,8605.400061,9737.707393,11018.67239,10667.14669,12039.51415,13356.7139,14596.19427,15750.14377,16138.78003,17113.60022,17993.68439,18736.11968,19311.23324,19674.9572,20158.49677,20469.51394,20628.88335,20665.0132
ARBR_P,,86.80732775,92.10829858,96.53382979,99.9113216,104.4704238,312.533846,325.7570068,345.3592381,374.075119,413.7730175,649.9677926,720.5144064,810.364912,916.9823063,1037.682828,1484.069265,1674.729145,1857.512357,2030.072903,2190.763859,2958.074041,3136.109719,3297.741318,3433.997395,3538.987758,3934.340329,4030.394228,4092.760925,4124.962264,4131.540148
ARDK_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARMO_P,,94.698903,97.98755169,101.7518746,105.7884582,109.9688672,280.3612442,292.3650585,309.533591,334.8075651,370.602478,540.6459926,599.8732338,674.6287892,763.3517628,863.4580416,1162.863638,1312.703822,1456.266128,1591.320033,1716.818753,2256.288022,2392.816025,2516.159327,2619.799965,2700.03853,2992.67054,3066.231917,3114.021764,3137.903179,3143.545493
AXMI1,,4154.914369,4348.687544,4531.871955,4713.463525,4892.043606,4835.08244,5037.731934,5335.155367,5776.463854,6392.560664,6703.082729,7434.428944,8360.264675,9460.623734,10705.06778,10289.21601,11613.04832,12883.31698,14078.9592,15192.02602,15594.81925,16536.34499,17386.66095,18103.91932,18660.33834,19025.47363,19492.88218,19794.18392,19948.04061,19982.51689
