GSP,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,,3931.926029,3984.042727,4036.149319,4088.318857,4140.438453,4192.532406,4244.63131,4296.765078,4348.91489,4400.996807,4453.16195,4505.259438,4557.369682,4609.473785,4661.624713,4748.185452,4809.373617,4863.821593,4915.971241,4968.02434,5020.354358,5072.680865,5124.898639,5177.103375,5229.312966,5281.449262,5333.575395,5385.688735,5437.837669,5489.942918
ABNE_P,,513.352278,520.1896841,527.0045581,533.7707801,540.5786387,547.4001549,554.2119686,561.0232347,567.8243574,574.6288325,581.4222525,588.2502741,595.0342308,601.8129556,608.6394285,619.9455796,627.9143281,635.0611911,641.8473031,648.6746807,655.5001234,662.3141866,669.1116546,675.9191612,682.7569045,689.5864842,696.4054043,703.1895142,709.9663523,716.7678554
ABTH_1,,4007.779356,4060.889488,4114.033975,4167.166746,4220.256127,4273.392344,4326.505369,4379.646619,4432.761436,4485.908958,4539.044029,4592.181403,4645.292829,4698.408972,4751.506617,4839.776847,4902.182541,4957.628018,5010.832829,5063.885346,5117.197816,5170.479787,5223.75462,5276.953516,5330.11014,5383.280118,5436.455092,5489.59945,5542.739181,5595.837564
ACTL_2,,404.6975123,410.0786912,415.4346635,420.775768,426.1250568,431.5167341,436.8950605,442.2537133,447.6072897,452.9780236,458.3457828,463.6817007,469.0628201,474.4422474,479.7800101,488.7166797,495.0230758,500.5776448,505.9714599,511.3021443,516.7393476,522.0804791,527.4562153,532.8758039,538.1861476,543.612549,548.9540443,554.3111658,559.6960427,565.0203786
ACTL_C,,600.1882295,608.1409011,616.101017,624.0348692,632.0277743,639.9697513,647.9362202,655.8856715,663.8314289,671.7683337,679.7217134,687.6819549,695.6799524,703.6003991,711.5548227,724.7911562,734.1261758,742.4053704,750.3803093,758.3511412,766.3379212,774.3022396,782.3014166,790.258166,798.1915203,806.155093,814.1661703,822.0894403,830.0645673,837.9716718
ALNE_P,,368.9673737,373.8663745,378.759611,383.6350635,388.542512,393.4339714,398.3280695,403.2474172,408.1272273,413.0127044,417.9170973,422.8048845,427.6696539,432.5511673,437.4826437,445.5780704,451.3371313,456.4522267,461.3458863,466.2064161,471.1427669,476.0652578,480.9555462,485.8553405,490.7358608,495.6095818,500.519027,505.4333034,510.2698731,515.2095681
ALST_3,,26.65116894,27.02411696,27.35679864,27.75405102,28.07059394,28.43020654,28.81751416,29.15898431,29.48510989,29.83246919,30.20600358,30.54015002,30.94034647,31.28190642,31.6000673,32.19765768,32.62221036,33.01424191,33.34020453,33.69146172,34.03318271,34.41195944,34.79138343,35.12866015,35.44897157,35.79168603,36.2010617,36.49547062,36.88520118,37.26475931
ALVE1,,3387.529532,3432.406797,3477.303241,3522.227546,3567.136636,3612.007632,3656.915615,3701.823325,3746.719002,3791.667208,3836.566741,3881.418143,3926.377751,3971.225896,4016.159526,4090.728038,4143.463265,4190.318287,4235.302268,4280.118983,4325.236456,4370.252545,4415.275548,4460.314684,4505.21049,4550.105811,4595.03081,4639.993584,4684.863172,4729.786635
AMEM_1,,1208.674442,1224.683846,1240.723004,1256.746051,1272.740373,1288.800866,1304.81395,1320.852753,1336.824898,1352.877004,1368.91529,1384.937072,1400.916769,1416.961238,1433.007721,1459.585468,1478.430987,1495.155629,1511.143158,1527.194208,1543.253723,1559.345785,1575.369992,1591.451323,1607.482523,1623.46877,1639.564686,1655.547509,1671.563547,1687.593248
ARBR_P,,513.2546546,520.0422798,526.8550674,533.6693027,540.4752479,547.2419162,554.050375,560.8591129,567.6577748,574.4590082,581.2489867,588.074081,594.8550396,601.6917079,608.516471,619.7580205,627.7878854,634.8696191,641.7183274,648.479179,655.30302,662.1152736,668.9770651,675.7824738,682.6181609,689.3759448,696.1907735,702.9722793,709.8188115,716.6184977
ARDK_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARMO_P,,296.4820516,300.4099111,304.3630712,308.2881426,312.1884287,316.1607755,320.062933,323.9765574,327.9454972,331.8366876,335.7891105,339.7004379,343.6289831,347.5565301,351.535379,358.0504573,362.6375942,366.7326718,370.676007,374.6464476,378.5698818,382.5098151,386.4737235,390.3791961,394.3091084,398.2702318,402.1465767,406.0845223,410.0158963,413.9450117
AXMI1,,3059.515145,3100.059293,3140.650178,3181.162224,3221.75977,3262.300268,3302.864174,3343.381177,3383.957753,3424.507066,3465.084877,3505.656835,3546.193764,3586.749441,3627.306557,3694.665588,3742.260655,3784.632641,3825.224201,3865.72052,3906.457486,3947.098161,3987.75203,4028.450864,4069.000836,4109.587354,4150.172704,4190.679308,4231.248968,4271.855765
AYRR,,827.6017755,838.5829166,849.5556648,860.5277975,871.4807966,882.4440731,893.4506679,904.4208792,915.371067,926.3349636,937.3101952,948.271658,959.2702013,970.2240899,981.2005332,999.4403022,1012.300063,1023.760786,1034.771609,1045.673491,1056.671192,1067.699004,1078.734771,1089.671902,1100.652413,1111.64766,1122.662174,1133.60435,1144.547793,1155.580933
BAGA,,624.3011919,632.5608759,640.8168133,649.0997708,657.4102083,665.657155,673.9527797,682.1998769,690.4846356,698.7703979,707.0399538,715.285552,723.5740485,731.8511131,740.1424323,753.8628277,763.5873192,772.2267456,780.4961227,788.784241,797.0860476,805.3989814,813.7280627,821.9696413,830.2412754,838.5781497,846.790052,855.1091518,863.4087892,871.651845
BAIN,,413.4348003,418.9229476,424.4041056,429.8579894,435.3268352,440.8000669,446.3213501,451.7727813,457.2690771,462.7712251,468.2219331,473.7247116,479.1572575,484.687678,490.1699155,499.2199933,505.7074819,511.4333916,516.869902,522.3805747,527.8428377,533.3522192,538.8290273,544.3575449,549.840604,555.3325717,560.830282,566.2590877,571.7943887,577.2677144
BARKC1,,2349.354235,2380.529896,2411.63385,2442.813137,2473.934334,2505.075694,2536.210569,2567.358302,2598.521069,2629.672721,2660.785057,2691.938031,2723.049141,2754.202114,2785.355348,2837.082539,2873.662693,2906.147291,2937.355853,2968.432829,2999.716261,3030.970909,3062.1801,3093.372404,3124.573637,3155.703831,3186.838127,3217.973639,3249.143601,3280.269645
BARKW3,,3257.544069,3300.725646,3343.907704,3387.059736,3430.247257,3473.443342,3516.59856,3559.803207,3602.958268,3646.127781,3689.348571,3732.534911,3775.677956,3818.878162,3862.032349,3933.741012,3984.4616,4029.525519,4072.792954,4115.897544,4159.275415,4202.568835,4245.894673,4289.113723,4332.336054,4375.568707,4418.747379,4461.933341,4505.158472,4548.316966
BEAU_P,,521.4062026,528.2969192,535.2265467,542.1426602,549.0566818,555.9450407,562.8841551,569.7764008,576.7087596,583.6295206,590.4898291,597.4123191,604.3521729,611.2702761,618.1686316,629.6361368,637.7768568,644.959078,651.9074035,658.7756025,665.7494989,672.6576658,679.6096349,686.5124342,693.4401562,700.32399,707.2800316,714.1960847,721.105683,728.0443658
BEDDT1,,1745.163449,1768.31081,1791.446754,1814.566959,1837.719234,1860.8335,1883.965187,1907.096047,1930.247439,1953.375739,1976.500678,1999.675053,2022.769948,2045.933678,2069.066663,2107.477364,2134.668474,2158.761049,2181.945494,2205.063811,2228.253652,2251.49693,2274.696988,2297.851773,2321.040491,2344.144896,2367.306187,2390.453325,2413.546254,2436.697057
BEDD_1,,6728.88323,6818.086439,6907.267759,6996.456312,7085.67961,7174.855797,7264.060419,7353.261239,7442.463746,7531.65122,7620.864968,7710.037064,7799.237065,7888.435942,7977.602981,8125.751002,8230.469875,8323.611974,8412.952423,8501.978455,8591.539004,8681.030085,8770.456888,8859.803477,8949.096341,9038.313059,9127.532513,9216.771799,9305.988717,9395.200079
BERB_P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BERW,,476.3042244,482.6507289,488.9342591,495.2601316,501.6003185,507.8932445,514.1906358,520.5398419,526.8450521,533.1350945,539.4919301,545.7877194,552.0880742,558.4062792,564.7436151,575.1814575,582.6478501,589.211625,595.5450461,601.819437,608.1953135,614.5087478,620.8613221,627.1901054,633.5029518,639.8290226,646.1102534,652.4289489,658.769693,665.090073
