GSP,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
ABHA1,19.1,16.5,27.7,41.6,60.3,69.8,88.3,108.2,125.9,144.9,156.7,176.8,197.0,217.1,240.0,253.2,277.4,295.0,309.1,319.1,322.9,327.9,331.6,337.4,342.1,343.6,346.6,349.1,351.4,350.8
ABNE_P,1.0,0.9,1.5,2.2,3.2,4.5,5.7,6.9,8.1,9.3,11.3,12.7,14.2,15.6,17.3,18.8,20.6,21.9,22.9,23.7,24.7,25.1,25.4,25.8,26.2,26.3,26.5,26.7,26.9,26.8
ABTH_1,8.0,6.9,11.7,17.5,25.5,37.6,47.7,58.4,67.9,78.1,96.7,109.1,121.6,134.1,148.2,170.4,186.6,198.5,207.9,214.7,227.3,230.8,233.4,237.5,240.8,243.2,245.3,247.1,248.7,248.3
ACTL_2;CBNK_H;GREE_H;PERI_H,6.0,5.2,8.8,13.1,19.099999999999998,24.200000000000003,30.799999999999997,37.7,43.7,50.3,55.4,62.3,69.5,76.6,84.7,91.8,100.4,106.80000000000001,111.8,115.5,118.2,120.2,121.5,123.60000000000001,125.3,127.5,128.6,129.6,130.5,130.2
ACTL_C;WISD_1;WISD_6,16.3,14.0,23.7,35.5,51.599999999999994,65.6,83.0,101.5,118.10000000000001,135.9,149.3,168.39999999999998,187.7,207.0,228.7,247.5,271.20000000000005,288.3,302.09999999999997,312.0,319.4,324.19999999999993,327.9,333.6,338.3,344.5,347.5,350.0,352.2,351.7
ALNE_P,0.8,0.7,1.1,1.7,2.4,2.5,3.2,3.9,4.5,5.2,5.6,6.3,7.1,7.8,8.6,8.5,9.4,10.0,10.4,10.8,11.1,11.2,11.4,11.6,11.7,11.8,11.9,12.0,12.1,12.1
ALST_3;USKM_1,7.7,6.6000000000000005,11.1,16.6,24.2,35.7,45.199999999999996,55.3,64.5,74.19999999999999,91.8,103.60000000000001,115.39999999999999,127.2,140.6,161.7,177.0,188.29999999999998,197.29999999999998,203.7,215.60000000000002,219.0,221.5,225.3,228.5,230.8,232.8,234.5,236.0,235.5
ALVE1,10.4,9.0,15.1,22.7,33.0,38.1,48.3,59.1,68.9,79.2,85.7,96.7,107.7,118.7,131.2,138.4,151.7,161.3,169.0,174.5,176.6,179.3,181.3,184.5,187.1,187.9,189.5,190.9,192.1,191.8
AMEM_1,9.5,8.2,13.8,20.7,30.0,37.9,48.0,58.8,68.5,78.8,86.9,98.1,109.3,120.5,133.2,144.0,157.7,167.7,175.7,181.5,185.6,188.4,190.5,193.9,196.6,199.5,201.3,202.7,204.0,203.7
ARBR_P,1.7,1.4,2.4,3.6,5.3,7.3,9.2,11.3,13.1,15.1,18.3,20.6,23.0,25.3,28.0,30.4,33.4,35.5,37.2,38.4,40.0,40.7,41.1,41.8,42.4,42.6,43.0,43.3,43.5,43.5
ARDK_P;CLAC_P,0.1,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.4,0.5,0.5,0.5,0.6,0.7,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0
AXMI1,8.9,7.7,13.0,19.5,28.2,34.1,43.2,52.9,61.5,70.8,77.8,87.8,97.9,107.9,119.2,127.8,140.0,148.9,156.0,161.1,164.0,166.5,168.4,171.3,173.7,174.7,176.3,177.5,178.7,178.4
AYRR,2.4,2.0,3.4,5.1,7.4,10.5,13.3,16.3,19.0,21.8,26.6,30.0,33.5,36.9,40.8,44.7,49.0,52.1,54.5,56.3,59.0,59.9,60.6,61.6,62.5,62.9,63.5,63.9,64.3,64.2
BAGA,1.9,1.7,2.8,4.2,6.1,8.7,11.0,13.5,15.7,18.0,22.0,24.8,27.7,30.5,33.7,37.0,40.5,43.1,45.1,46.6,48.8,49.6,50.1,51.0,51.7,52.1,52.5,52.9,53.2,53.1
