Primary,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
CLYM,,,,,,,,,,,,,,,,,,,,,,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900
CONQA1;SASA,,,,,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,104.900,104.900,104.900,104.900,104.900,104.900,104.900,104.900,104.900,104.900,104.900,104.900
COUA_P,,,,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,16.500,66.400,66.400,66.400,66.400,66.400
COVE_1,,,,,,,,,,,,,,,,,,,,50.000,54.000,103.500,103.500,103.500,103.500,103.500,103.500,153.000,153.000,153.000
COWL_1;ECLA_H,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,0.020,49.920,49.920,49.920,110.870,110.870,110.870,110.870,110.870,110.870,110.870,110.870,160.870,160.870,160.870,160.870,160.870,160.870,160.870,160.870
CREB_1,49.900,49.900,49.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900
DRAK_1,9.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,139.500,139.500,139.500,139.500,139.500,139.500,139.500,139.500,139.500,139.500,139.500,139.500,139.500
DRCR,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900
DUMF,,,,,,,,,,,,,,,,,20.000,20.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000
DYCE_P,,,,,,,,,,,,,,,,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000
EASO_1,,,,,,,,,,,,99.990,99.990,99.990,99.990,99.990,99.990,99.990,99.990,99.990,99.990,99.990,99.990,99.990,99.990,99.990,99.990,99.990,99.990,99.990
ECLA_1,,5.000,5.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000,85.000
ELLA_1,,,,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000,25.000
ELST_1,,,,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900
ENDE_1,9.500,34.450,34.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450,51.450
ERSK,,,,,,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,48.900,48.900,48.900,48.900,48.900,48.900,48.900,48.900,48.900,48.900,48.900,48.900,48.900,48.900,48.900
EXET1,,,,,,,,,,,,,,,,,,,,,,,,35.000,135.000,135.000,135.000,135.000,135.000,135.000
FECK_6,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500,3.500
FLEE_1;BRLE_1,1.000,1.000,1.000,1.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,21.000,70.900,70.900,100.900,100.900,100.900,100.900,100.900,100.900,100.900,100.900,100.900,100.900,100.900,100.900,100.900,100.900,100.900
FOUR_1,,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
FRAS_P,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000
FROD_1,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,120.000,220.000,420.000,520.000,551.000,551.000,551.000,551.000,551.000,551.000,551.000,551.000,551.000,551.000,551.000,551.000,551.000,551.000,551.000,551.000,551.000,551.000
GLNI,,,,,,,,,,,,,,,,,,,,,,,,,,,25.000,25.000,25.000,25.000
GLRO,,,,,,,,,,,,,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900
GOVA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.000,100.000
GREN_1,1.000,1.000,1.000,1.000,50.900,50.900,50.900,50.900,50.900,50.900,50.900,50.900,50.900,54.900,54.900,54.900,54.900,54.900,104.800,104.800,104.800,104.800,104.800,104.800,104.800,104.800,104.800,104.800,104.800,104.800
GRIW_1,,,,,,,,,,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000,76.000
GRMO,,,,,,,,,,,,,,,,,,,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
HAMHC1,,,,98.000,98.000,98.000,98.000,98.000,98.000,98.000,98.000,98.000,98.000,98.000,148.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000,198.000
HARK_1;HUTT_1;RRIG,,,,,,,,,,,,,,,,,,,,,1.250,1.250,101.250,101.250,101.250,101.250,101.250,101.250,101.250,101.250
HARM_6,10.450,10.450,10.450,10.450,10.450,10.450,10.450,10.450,10.450,10.450,10.450,10.450,30.450,30.450,30.450,30.450,30.450,30.450,30.450,30.450,30.450,30.450,30.450,30.450,30.450,30.450,30.450,30.450,30.450,30.450
HELE,,,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900,29.900
HEYS_1;HEYS1;ORMO,,,,,75.000,75.000,75.000,75.000,75.000,75.000,75.000,75.000,75.000,75.000,75.000,75.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000,175.000
HURS_1,,,,,,,,,,,,,,,,,,,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600,7.600
INDQ1,28.500,28.500,28.500,28.500,28.500,28.500,28.500,28.500,28.500,28.500,28.500,28.500,28.500,28.500,37.500,37.500,37.500,37.500,37.500,37.500,37.500,43.500,43.500,43.500,43.500,43.500,58.500,58.500,58.500,58.500
IROA1,15.000,35.000,35.000,99.900,149.900,149.900,149.900,149.900,149.900,149.900,149.900,249.900,249.900,249.900,250.900,260.900,260.900,260.900,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000,261.000
IRONB1,,,,,,,,,,,,,,,,,,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000,5.000
IVER_1;IVER_6,,,,,,,,,,,,,6.000,6.000,6.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000
KEAD_1,,,,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000
KEAR_1;KEAR_3,19.000,19.000,19.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000,34.000
KEMS_1,,,,,,,,,,,,,,,,,,,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000
KIBY_1,,,,,,49.900,49.900,49.900,49.900,49.900,49.900,52.900,52.900,82.890,92.890,92.890,103.890,103.890,103.890,103.890,103.890,103.890,103.890,103.890,103.890,103.890,103.890,103.890,103.890,103.890
KILW,,,20.000,20.000,20.000,20.000,20.000,20.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000
KINO_1,,,,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500,49.500
KITW_1,,,,,,,,,,,,,,,,,,,,,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900,89.900
KNAR,,,,,,,,,,,,5.000,5.000,5.000,5.000,5.000,5.000,5.000,54.900,54.900,54.900,54.900,54.900,54.900,54.900,97.900,97.900,97.900,97.900,97.900
LACK_6,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000
LAND1,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700,25.700
LEGA_1,,,,,,,,,,,,,,,,,,,,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000,6.000
LINM,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,20.000,24.000,44.000,44.000,44.000,44.000,44.000,44.000,44.000,44.000
LISD_1,,,,,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,40.000,42.000,42.000,42.000,62.000,62.000,62.000,62.000,62.000,62.000,62.000,62.000,62.000,62.000
LITT_C,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000,8.000
LOVE_1,,,,,,,,,,,,,,,,,,,,,4.540,4.540,4.540,4.540,4.540,4.540,4.540,4.540,6.640,6.640
MACC_3,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000
MAGA_6,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000
MANN_1,0.300,0.300,49.800,149.700,149.700,149.700,149.700,149.700,149.700,169.700,169.700,169.700,181.700,181.700,181.700,181.700,181.700,181.700,181.700,181.700,181.700,206.700,206.700,206.700,206.700,206.700,206.700,206.700,206.700,206.700
MAYB,,,,,,,,,,,,,,,,,,,,,,,,,,100.000,100.000,100.000,100.000,100.000
MELK_1,27.800,127.800,127.800,147.800,147.800,147.800,147.800,147.800,197.800,197.800,197.800,204.800,204.800,204.800,254.800,254.800,254.800,254.800,254.800,254.800,254.800,254.800,254.800,254.800,254.800,254.800,254.800,254.800,254.800,254.800
MITY_1,105.200,195.200,215.200,227.200,227.200,227.200,227.200,227.200,227.200,227.200,227.200,227.200,227.200,228.200,228.200,228.200,228.200,238.200,238.200,238.200,238.200,238.200,238.200,238.200,238.200,238.200,238.200,238.200,238.200,238.200
NAIR_P,,,,,,,,,,,,,,,,,,,,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900,49.900
NEWX_6,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190,1.190
NFLE,30.260,30.260,30.260,49.260,49.260,99.260,99.260,99.260,99.260,99.260,99.260,99.260,99.260,99.260,99.260,109.260,109.260,109.260,109.260,109.260,151.760,151.760,151.760,251.760,251.760,251.760,251.760,251.760,251.760,251.760
NHYD_6,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200,0.200
NINF_1,49.900,49.900,49.900,49.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,98.900,151.300,151.300,151.300,151.300,155.500,155.500,155.500,155.500,155.500,155.500,155.500,155.500,155.500
NORM_1;SALL1,0.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,6.100,106.100,106.100,106.100,106.100,106.100,106.100,106.100,106.100,106.100,106.100,106.100
NORT_1,22.040,22.040,22.040,22.040,22.040,22.040,22.040,22.040,22.040,97.040,97.040,97.040,97.040,97.040,197.030,197.030,197.030,197.030,197.030,197.030,197.030,247.030,247.030,247.030,247.030,247.030,247.030,247.030,247.030,247.030
NURS_1,,,20.000,30.000,79.900,79.900,79.900,79.900,79.900,129.900,129.900,129.900,129.900,144.900,144.900,144.900,144.900,144.900,144.900,144.900,144.900,144.900,144.900,144.900,144.900,144.900,144.900,144.900,144.900,144.900
OSBA_1,2.850,2.850,52.750,52.750,52.750,52.750,52.750,52.750,52.750,57.750,57.750,57.750,61.750,61.750,61.750,61.750,111.750,161.650,161.650,161.650,161.650,161.650,161.650,161.650,161.650,161.650,161.650,161.650,161.650,161.650
PAIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.200
PEHG_P,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900,1.900
PEHS_P;STRI_P,1.000,1.000,1.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000,26.000
PELH_1,80.800,80.800,80.800,80.800,80.800,80.800,80.800,80.800,80.800,80.800,80.800,80.800,80.800,80.800,80.800,80.800,130.800,130.800,130.800,130.800,130.800,130.800,130.800,130.800,130.800,130.800,130.800,130.800,130.800,130.800
PENE_1,51.280,101.180,101.180,101.180,101.180,101.180,101.180,101.180,101.180,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170,151.170
PENN_1,,,,,,,,,,,,,,49.900,49.900,49.900,49.900,49.900,149.800,149.800,149.800,149.800,149.800,149.800,149.800,149.800,149.800,149.800,149.800,149.800
PENT_1,,,,,,,,,,,,,,,,,,,,,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000
PENW_1;STAH_1;WABO,,1.890,1.890,14.540,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840,58.840
PITS_3,,,,,,,,,,,,,,,,,,,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000
RASS_1,,,,,,,,,,,,,,,,,,,,,,,,50.000,50.000,50.000,50.000,50.000,50.000,50.000
RATS_1,2.500,2.500,2.500,2.500,22.500,22.500,22.500,22.500,22.500,22.500,22.500,22.500,22.500,22.500,22.500,22.500,22.500,22.500,23.420,23.420,23.420,23.420,23.420,23.420,23.420,23.420,23.420,23.420,23.420,23.420
RAYL_1,10.000,10.000,149.800,149.800,149.800,149.800,149.800,149.800,149.800,149.800,149.800,149.800,149.800,149.800,154.860,154.860,154.860,154.860,169.860,169.860,169.860,269.660,269.660,269.660,269.660,269.660,269.660,269.660,269.660,269.660
REBR_3,,,,,,,,,,,,,,,,,,,,,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000,100.000
REDH,,,,,,,,,,,,,,,,,,,,,,,19.900,19.900,19.900,19.900,19.900,69.900,69.900,69.900
ROCH_1,5.000,23.000,23.000,23.000,70.400,70.400,70.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400,170.400
RUGEB1,,,,,,,,,,,,,,,,,,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000,80.000
SALT_1,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600,3.600
SELL_1,,,,,,,,,,,,,,,,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900,99.900
SKLGB1,,,,,,,,,,,,,,,,0.700,0.700,0.700,0.700,0.700,0.700,0.700,0.700,0.700,0.700,0.700,0.700,0.700,0.700,0.700
SMAN_1,0.180,0.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,17.180,117.180,117.180,117.180,117.180
SPEN_1,,24.950,24.950,24.950,24.950,24.950,24.950,24.950,24.950,24.950,24.950,24.950,24.950,24.950,24.950,24.950,24.950,24.950,24.950,124.850,124.850,124.850,124.850,124.850,124.850,124.850,124.850,124.850,124.850,124.850
SSHI_3,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000,35.000
STAL_1,,,,28.500,28.500,28.500,28.500,28.500,28.500,28.500,28.500,28.500,38.500,38.500,38.500,38.500,38.500,38.500,38.500,38.500,38.500,38.500,38.500,38.500,38.500,38.500,38.500,38.500,38.500,38.500
STEN_1,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,0.060,50.060,50.060
STIR,,,,,,,,,,,,,,,,,,,,,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000,19.000
SUND_1,48.700,48.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700,60.700
SWAN_1,,,,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,45.520,89.520,89.520,111.280
TAUN1,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,30.000,33.000,33.000,33.000,33.000,33.000,33.000,53.000,68.400,68.400,68.400,68.400,68.400,68.400,68.400,68.400
THSO_P,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000,3.000
THUR_6,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000,50.000
TILBB_1,28.000,28.000,28.000,28.000,28.000,28.000,28.000,28.000,28.000,28.000,28.000,28.000,28.000,28.000,28.000,28.000,28.000,28.000,77.900,77.900,77.900,77.900,77.900,77.900,77.900,77.900,77.900,77.900,77.900,77.900
TYNE_1;TYNE_2,25.000,25.000,25.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000,39.000
